"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Minnesota",NA,NA,"10.3410/f.718345169.793493601","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345169.793493601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Novel molecular therapies for heritable skin disorders.","5","12","2014-05-12T15:27:06Z","1399908426000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345171.793493605","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345171.793493605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Sustainable correction of junctional epidermolysis bullosa via transposon-mediated nonviral gene transfer.","5","12","2014-05-12T15:27:06Z","1399908426000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345167.793493597","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345167.793493597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Human cord blood-derived unrestricted somatic stem cells promote wound healing and have therapeutic potential for patients with recessive dystrophic epidermolysis bullosa.","5","12","2014-05-12T15:27:06Z","1399908426000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.5642956.793493598","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.5642956.793493598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Revertant mosaicism due to a second-site mutation in COL7A1 in a patient with recessive dystrophic epidermolysis bullosa.","5","12","2014-05-12T15:27:06Z","1399908426000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345174.793493609","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345174.793493609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Injection of recombinant human type VII collagen restores collagen function in dystrophic epidermolysis bullosa.","5","12","2014-05-12T15:27:06Z","1399908426000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718151082.793493602","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718151082.793493602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Generation of 3D skin equivalents fully reconstituted from human induced pluripotent stem cells (iPSCs).","5","12","2014-05-12T15:27:06Z","1399908426000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345163.793493591","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345163.793493591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of SIN retroviral vectors expressing COL7A1 under human promoters for ex vivo gene therapy of recessive dystrophic epidermolysis bullosa.","4","15","2014-04-15T13:37:25Z","1397569045000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345160.793493587","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345160.793493587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Genetic linkage of recessive dystrophic epidermolysis bullosa to the type VII collagen gene.","4","15","2014-04-15T13:22:25Z","1397568145000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345168.793493599","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345168.793493599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Revertant mosaicism in recessive dystrophic epidermolysis bullosa.","4","15","2014-04-15T13:42:23Z","1397569343000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345164.793493592","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345164.793493592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Intravenously injected recombinant human type VII collagen homes to skin wounds and restores skin integrity of dystrophic epidermolysis bullosa.","4","15","2014-04-15T13:37:25Z","1397569045000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345166.793493595","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345166.793493595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Bone marrow transplantation restores epidermal basement membrane protein expression and rescues epidermolysis bullosa model mice.","4","15","2014-04-15T13:37:25Z","1397569045000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718056659.793493589","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718056659.793493589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Collagen VII plays a dual role in wound healing.","4","15","2014-04-15T13:27:23Z","1397568443000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718345161.793493590","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718345161.793493590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Global remodelling of cellular microenvironment due to loss of collagen VII.","4","15","2014-04-15T13:32:26Z","1397568746000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.11001956.793493600","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.11001956.793493600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Generation of keratinocytes from normal and recessive dystrophic epidermolysis bullosa-induced pluripotent stem cells.","4","15","2014-04-15T13:42:23Z","1397569343000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718060536.793493588","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718060536.793493588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Disorders of the cutaneous basement membrane zone--the paradigm of epidermolysis bullosa.","4","15","2014-04-15T13:22:25Z","1397568145000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.732774336.793590065","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2021",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.732774336.793590065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Terrestrial carbon inputs to inland waters: A current synthesis of estimates and uncertainty.","12","10","2021-12-10T11:00:09Z","1639134009000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718312190.793493563","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718312190.793493563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Axons degenerate in the absence of mitochondria in C. elegans.","4","14","2014-04-14T12:02:24Z","1397476944000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718333605.793493054","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718333605.793493054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Crystal Structures of PI3Kα Complexed with PI103 and Its Derivatives: New Directions for Inhibitors Design.","4","8","2014-04-08T16:22:01Z","1396974121000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718299372.793491780","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718299372.793491780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Growth stimulation in inflorescences of an Arabidopsis tubulin mutant under microgravity conditions in space.","3","26","2014-03-26T14:32:37Z","1395844357000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718321192.793492553","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718321192.793492553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Postglacial climate and fire-mediated vegetation change on the western Olympic Peninsula, Washington (USA).","3","25","2014-03-25T14:53:58Z","1395759238000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718287283.793492360","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718287283.793492360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Discovery of two GLP-1/Notch target genes that account for the role of GLP-1/Notch signaling in stem cell maintenance.","3","21","2014-03-21T13:43:49Z","1395409429000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718030862.793492388","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718030862.793492388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of BACH2 mediates negative selection and p53-dependent tumor suppression at the pre-B cell receptor checkpoint.","3","21","2014-03-21T13:46:53Z","1395409613000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718285405.793491925","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718285405.793491925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Nascent chromatin capture proteomics determines chromatin dynamics during DNA replication and identifies unknown fork components.","3","17","2014-03-17T11:42:45Z","1395056565000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718149146.793491314","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718149146.793491314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of How to pick a graduate advisor.","3","5","2014-03-05T16:23:24Z","1394036604000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718198192.793491035","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718198192.793491035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of PPARα activation can help prevent and treat non-small cell lung cancer.","2","20","2014-02-20T09:43:18Z","1392889398000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718231161.793490891","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718231161.793490891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Eyelid margin basal cell carcinoma managed with full-thickness en-face frozen section histopathology.","2","19","2014-02-19T10:48:08Z","1392806888000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.740842279.793590114","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2021",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.740842279.793590114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Early life adversity and polygenic risk for high fasting insulin are associated with childhood impulsivity.","12","7","2021-12-07T14:15:23Z","1638886523000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718231994.793490408","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718231994.793490408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of IDO-independent suppression of T cell effector function by IFN-γ-licensed human mesenchymal stromal cells.","2","10","2014-02-10T15:18:11Z","1392045491000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718265987.793490624","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718265987.793490624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Examining historical and current mixed-severity fire regimes in ponderosa pine and mixed-conifer forests of western North America.","2","11","2014-02-11T11:18:12Z","1392117492000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718185762.793490619","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718185762.793490619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Olfactory control of blood progenitor maintenance.","2","11","2014-02-11T09:53:12Z","1392112392000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718238611.793490056","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718238611.793490056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Structure of the hemoglobin-IsdH complex reveals the molecular basis of iron capture by Staphylococcus aureus.","1","29","2014-01-29T14:03:20Z","1391004200000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718215429.793489962","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718215429.793489962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Two distinct types of neuronal asymmetries are controlled by the Caenorhabditis elegans zinc finger transcription factor die-1.","1","27","2014-01-27T15:53:21Z","1390838001000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.740943179.793590193","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2021",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.740943179.793590193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Spatial organization of transcribing loci during early genome activation in Drosophila.","12","8","2021-12-08T16:55:10Z","1638982510000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718227615.793489244","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718227615.793489244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Hepatic differentiation of mouse iPS cells and analysis of liver engraftment potential of multistage iPS progeny.","1","10","2014-01-10T16:27:34Z","1389371254000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718214248.793489160","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718214248.793489160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Serial femtosecond crystallography of G protein-coupled receptors.","1","9","2014-01-09T17:27:34Z","1389288454000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718185764.793488355","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718185764.793488355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of ATR prohibits replication catastrophe by preventing global exhaustion of RPA.","12","31","2013-12-31T12:38:52Z","1388493532000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718116555.793488579","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718116555.793488579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of The interferon-inducible MxB protein inhibits HIV-1 infection.","1","3","2014-01-03T09:19:17Z","1388740757000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718113989.793488584","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718113989.793488584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Human MX2 is an interferon-induced post-entry inhibitor of HIV-1 infection.","1","3","2014-01-03T09:19:17Z","1388740757000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718174274.793488294","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718174274.793488294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Themis sets the signal threshold for positive and negative selection in T-cell development.","12","19","2013-12-19T07:55:00Z","1387439700000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718196207.793487872","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718196207.793487872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Recolonizing wolves trigger a trophic cascade in Wisconsin (USA).","12","10","2013-12-10T08:33:59Z","1386664439000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718164452.793487802","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718164452.793487802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Cyanobacterial polyketide synthase docking domains: a tool for engineering natural product biosynthesis.","12","9","2013-12-09T16:32:20Z","1386606740000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718131418.793487332","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718131418.793487332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Quantification of excision repair cross-complementing group 1 and survival in p16-negative squamous cell head and neck cancers.","11","29","2013-11-29T11:44:06Z","1385725446000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.1023306.793487217","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.1023306.793487217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Experimental evolution of conflict mediation between genomes.","11","29","2013-11-29T09:19:11Z","1385716751000","University of Minnesota",NA,NA,NA,NA
"Minnesota",NA,NA,"10.3410/f.718071360.793487400","Faculty Opinions Ltd",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Dataset",NA,"http://dx.doi.org/10.3410/f.718071360.793487400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Affiliation - CrossRef","4950","0","Faculty Opinions recommendation of Platelet-biased stem cells reside at the apex of the haematopoietic stem-cell hierarchy.","11","27","2013-11-27T12:01:22Z","1385553682000","University of Minnesota",NA,NA,NA,NA
